date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,month,week_of_year,weekend
2025-01-13,S01,SKU019,Personal Care,South,353.02,0,0,56,6,71.0,53.0,50.0,50.0,57.42857142857143,54.214285714285715,0,1,3,0
2025-01-14,S01,SKU019,Personal Care,South,363.2,0,0,61,9,56.0,42.0,50.0,54.0,57.857142857142854,54.42857142857143,1,1,3,0
2025-01-15,S01,SKU019,Personal Care,South,363.15,0,0,62,7,61.0,49.0,63.0,51.0,60.57142857142857,54.67857142857143,2,1,3,0
2025-01-16,S01,SKU019,Personal Care,South,362.75,0,0,52,3,62.0,54.0,73.0,45.0,62.42857142857143,55.07142857142857,3,1,3,0
2025-01-17,S01,SKU019,Personal Care,South,362.95,0,0,52,4,52.0,48.0,60.0,38.0,62.142857142857146,55.32142857142857,4,1,3,0
2025-01-18,S01,SKU019,Personal Care,South,366.09,0,0,58,7,52.0,85.0,60.0,60.0,62.714285714285715,55.82142857142857,5,1,3,1
2025-01-19,S01,SKU019,Personal Care,South,356.2,0,0,62,4,58.0,71.0,48.0,56.0,58.857142857142854,55.75,6,1,3,1
2025-01-20,S01,SKU019,Personal Care,South,352.69,0,0,49,8,62.0,56.0,53.0,55.0,57.57142857142857,55.964285714285715,0,1,4,0
2025-01-21,S01,SKU019,Personal Care,South,354.96,0,0,60,5,49.0,61.0,42.0,45.0,56.57142857142857,55.75,1,1,4,0
2025-01-22,S01,SKU019,Personal Care,South,325.9,1,0,66,6,60.0,62.0,49.0,58.0,56.42857142857143,56.285714285714285,2,1,4,0
2025-01-23,S01,SKU019,Personal Care,South,364.76,0,0,62,6,66.0,52.0,54.0,43.0,57.0,56.57142857142857,3,1,4,0
2025-01-24,S01,SKU019,Personal Care,South,331.04,1,0,84,4,62.0,52.0,48.0,47.0,58.42857142857143,57.25,4,1,4,0
2025-01-25,S01,SKU019,Personal Care,South,363.81,0,0,57,8,84.0,58.0,85.0,51.0,63.0,58.57142857142857,5,1,4,1
2025-01-26,S01,SKU019,Personal Care,South,357.74,0,0,61,6,57.0,62.0,71.0,59.0,62.857142857142854,58.785714285714285,6,1,4,1
2025-01-27,S01,SKU019,Personal Care,South,352.93,0,0,54,2,61.0,49.0,56.0,50.0,62.714285714285715,58.857142857142854,0,1,5,0
2025-01-28,S01,SKU019,Personal Care,South,359.69,0,0,53,8,54.0,60.0,61.0,50.0,63.42857142857143,59.0,1,1,5,0
2025-01-29,S01,SKU019,Personal Care,South,357.58,0,0,57,2,53.0,66.0,62.0,63.0,62.42857142857143,59.107142857142854,2,1,5,0
2025-01-30,S01,SKU019,Personal Care,South,354.93,0,0,58,9,57.0,62.0,52.0,73.0,61.142857142857146,58.892857142857146,3,1,5,0
2025-01-31,S01,SKU019,Personal Care,South,356.45,0,0,67,6,58.0,84.0,52.0,60.0,60.57142857142857,58.357142857142854,4,1,5,0
2025-02-01,S01,SKU019,Personal Care,South,364.07,0,0,63,8,67.0,57.0,58.0,60.0,58.142857142857146,58.607142857142854,5,2,5,1
2025-02-02,S01,SKU019,Personal Care,South,366.54,0,0,56,7,63.0,61.0,62.0,48.0,59.0,58.714285714285715,6,2,5,1
2025-02-03,S01,SKU019,Personal Care,South,355.31,0,0,60,8,56.0,54.0,49.0,53.0,58.285714285714285,59.0,0,2,6,0
2025-02-04,S01,SKU019,Personal Care,South,365.39,0,0,58,9,60.0,53.0,60.0,42.0,59.142857142857146,59.25,1,2,6,0
2025-02-05,S01,SKU019,Personal Care,South,365.05,0,0,48,3,58.0,57.0,66.0,49.0,59.857142857142854,59.82142857142857,2,2,6,0
2025-02-06,S01,SKU019,Personal Care,South,352.08,0,0,56,2,48.0,58.0,62.0,54.0,58.57142857142857,59.785714285714285,3,2,6,0
2025-02-07,S01,SKU019,Personal Care,South,350.65,0,0,55,8,56.0,67.0,84.0,48.0,58.285714285714285,59.857142857142854,4,2,6,0
2025-02-08,S01,SKU019,Personal Care,South,353.36,0,0,58,3,55.0,63.0,57.0,85.0,56.57142857142857,60.107142857142854,5,2,6,1
2025-02-09,S01,SKU019,Personal Care,South,366.86,0,0,67,9,58.0,56.0,61.0,71.0,55.857142857142854,59.142857142857146,6,2,6,1
2025-02-10,S01,SKU019,Personal Care,South,354.13,0,0,62,8,67.0,60.0,54.0,56.0,57.42857142857143,59.0,0,2,7,0
2025-02-11,S01,SKU019,Personal Care,South,348.55,0,0,52,3,62.0,58.0,53.0,61.0,57.714285714285715,59.214285714285715,1,2,7,0
2025-02-12,S01,SKU019,Personal Care,South,358.62,0,0,55,8,52.0,48.0,57.0,62.0,56.857142857142854,58.892857142857146,2,2,7,0
2025-02-13,S01,SKU019,Personal Care,South,354.2,0,0,61,5,55.0,56.0,58.0,52.0,57.857142857142854,58.642857142857146,3,2,7,0
2025-02-14,S01,SKU019,Personal Care,South,365.48,0,0,54,2,61.0,55.0,67.0,52.0,58.57142857142857,58.964285714285715,4,2,7,0
2025-02-15,S01,SKU019,Personal Care,South,361.65,0,0,73,3,54.0,58.0,63.0,58.0,58.42857142857143,59.035714285714285,5,2,7,1
2025-02-16,S01,SKU019,Personal Care,South,354.19,0,0,69,7,73.0,67.0,56.0,62.0,60.57142857142857,59.57142857142857,6,2,7,1
2025-02-17,S01,SKU019,Personal Care,South,355.95,0,0,56,6,69.0,62.0,60.0,49.0,60.857142857142854,59.82142857142857,0,2,8,0
2025-02-18,S01,SKU019,Personal Care,South,364.28,0,0,56,4,56.0,52.0,58.0,60.0,60.0,60.07142857142857,1,2,8,0
2025-02-19,S01,SKU019,Personal Care,South,352.6,0,0,54,2,56.0,55.0,48.0,66.0,60.57142857142857,59.92857142857143,2,2,8,0
2025-02-20,S01,SKU019,Personal Care,South,353.83,0,0,57,9,54.0,61.0,56.0,62.0,60.42857142857143,59.5,3,2,8,0
2025-02-21,S01,SKU019,Personal Care,South,355.42,0,0,48,6,57.0,54.0,55.0,84.0,59.857142857142854,59.32142857142857,4,2,8,0
2025-02-22,S01,SKU019,Personal Care,South,366.38,0,0,67,4,48.0,73.0,58.0,57.0,59.0,58.035714285714285,5,2,8,1
2025-02-23,S01,SKU019,Personal Care,South,361.09,0,0,60,2,67.0,69.0,67.0,61.0,58.142857142857146,58.392857142857146,6,2,8,1
2025-02-24,S01,SKU019,Personal Care,South,358.6,0,0,58,9,60.0,56.0,62.0,54.0,56.857142857142854,58.357142857142854,0,2,9,0
2025-02-25,S01,SKU019,Personal Care,South,351.41,0,0,63,3,58.0,56.0,52.0,53.0,57.142857142857146,58.5,1,2,9,0
2025-02-26,S01,SKU019,Personal Care,South,366.56,0,0,48,3,63.0,54.0,55.0,57.0,58.142857142857146,58.857142857142854,2,2,9,0
2025-02-27,S01,SKU019,Personal Care,South,359.97,0,0,59,7,48.0,57.0,61.0,58.0,57.285714285714285,58.535714285714285,3,2,9,0
2025-02-28,S01,SKU019,Personal Care,South,356.46,0,0,65,7,59.0,48.0,54.0,67.0,57.57142857142857,58.57142857142857,4,2,9,0
2025-03-01,S01,SKU019,Personal Care,South,358.76,0,0,73,6,65.0,67.0,73.0,63.0,60.0,58.5,5,3,9,1
2025-03-02,S01,SKU019,Personal Care,South,358.82,0,0,68,9,73.0,60.0,69.0,56.0,60.857142857142854,58.857142857142854,6,3,9,1
2025-03-03,S01,SKU019,Personal Care,South,352.22,0,0,64,3,68.0,58.0,56.0,60.0,62.0,59.285714285714285,0,3,10,0
2025-03-04,S01,SKU019,Personal Care,South,355.83,0,0,56,5,64.0,63.0,56.0,58.0,62.857142857142854,59.42857142857143,1,3,10,0
2025-03-05,S01,SKU019,Personal Care,South,352.6,0,0,55,2,56.0,48.0,54.0,48.0,61.857142857142854,59.357142857142854,2,3,10,0
2025-03-06,S01,SKU019,Personal Care,South,362.34,0,0,61,7,55.0,59.0,57.0,56.0,62.857142857142854,59.607142857142854,3,3,10,0
2025-03-07,S01,SKU019,Personal Care,South,356.8,0,0,61,6,61.0,65.0,48.0,55.0,63.142857142857146,59.785714285714285,4,3,10,0
2025-03-08,S01,SKU019,Personal Care,South,350.14,0,0,61,2,61.0,73.0,67.0,58.0,62.57142857142857,60.0,5,3,10,1
2025-03-09,S01,SKU019,Personal Care,South,357.18,0,0,61,7,61.0,68.0,60.0,67.0,60.857142857142854,60.107142857142854,6,3,10,1
2025-03-10,S01,SKU019,Personal Care,South,354.33,0,0,54,2,61.0,64.0,58.0,62.0,59.857142857142854,59.892857142857146,0,3,11,0
2025-03-11,S01,SKU019,Personal Care,South,364.61,0,0,53,6,54.0,56.0,63.0,52.0,58.42857142857143,59.607142857142854,1,3,11,0
2025-03-12,S01,SKU019,Personal Care,South,349.98,0,0,73,4,53.0,55.0,48.0,55.0,58.0,59.642857142857146,2,3,11,0
2025-03-13,S01,SKU019,Personal Care,South,357.62,0,0,60,2,73.0,61.0,59.0,61.0,60.57142857142857,60.285714285714285,3,3,11,0
2025-03-14,S01,SKU019,Personal Care,South,352.69,0,0,65,8,60.0,61.0,65.0,54.0,60.42857142857143,60.25,4,3,11,0
2025-03-15,S01,SKU019,Personal Care,South,359.07,0,0,76,6,65.0,61.0,73.0,73.0,61.0,60.642857142857146,5,3,11,1
2025-03-16,S01,SKU019,Personal Care,South,353.53,0,0,70,4,76.0,61.0,68.0,69.0,63.142857142857146,60.75,6,3,11,1
2025-03-17,S01,SKU019,Personal Care,South,360.47,0,0,56,8,70.0,54.0,64.0,56.0,64.42857142857143,60.785714285714285,0,3,12,0
2025-03-18,S01,SKU019,Personal Care,South,361.34,0,0,71,3,56.0,53.0,56.0,56.0,64.71428571428571,60.785714285714285,1,3,12,0
2025-03-19,S01,SKU019,Personal Care,South,350.67,0,0,70,6,71.0,73.0,55.0,54.0,67.28571428571429,61.32142857142857,2,3,12,0
2025-03-20,S01,SKU019,Personal Care,South,321.62,1,0,75,2,70.0,60.0,61.0,57.0,66.85714285714286,61.892857142857146,3,3,12,0
2025-03-21,S01,SKU019,Personal Care,South,361.2,0,0,61,7,75.0,65.0,61.0,48.0,69.0,62.535714285714285,4,3,12,0
2025-03-22,S01,SKU019,Personal Care,South,348.13,0,0,63,7,61.0,76.0,61.0,67.0,68.42857142857143,63.0,5,3,12,1
2025-03-23,S01,SKU019,Personal Care,South,359.57,0,0,60,8,63.0,70.0,61.0,60.0,66.57142857142857,62.857142857142854,6,3,12,1
2025-03-24,S01,SKU019,Personal Care,South,352.36,0,0,53,6,60.0,56.0,54.0,58.0,65.14285714285714,62.857142857142854,0,3,13,0
2025-03-25,S01,SKU019,Personal Care,South,336.47,1,0,72,6,53.0,71.0,53.0,63.0,64.71428571428571,62.67857142857143,1,3,13,0
2025-03-26,S01,SKU019,Personal Care,South,330.02,1,0,77,3,72.0,70.0,73.0,48.0,64.85714285714286,63.0,2,3,13,0
2025-03-27,S01,SKU019,Personal Care,South,348.71,0,0,60,5,77.0,75.0,60.0,59.0,65.85714285714286,64.03571428571429,3,3,13,0
2025-03-28,S01,SKU019,Personal Care,South,363.69,0,0,59,3,60.0,61.0,65.0,65.0,63.714285714285715,64.07142857142857,4,3,13,0
2025-03-29,S01,SKU019,Personal Care,South,358.12,0,0,65,9,59.0,63.0,76.0,73.0,63.42857142857143,63.857142857142854,5,3,13,1
2025-03-30,S01,SKU019,Personal Care,South,356.47,0,0,56,2,65.0,60.0,70.0,68.0,63.714285714285715,63.57142857142857,6,3,13,1
2025-03-31,S01,SKU019,Personal Care,South,363.49,0,0,56,8,56.0,53.0,56.0,64.0,63.142857142857146,63.142857142857146,0,3,14,0
2025-04-01,S01,SKU019,Personal Care,South,365.95,0,0,74,8,56.0,72.0,71.0,56.0,63.57142857142857,62.857142857142854,1,4,14,0
2025-04-02,S01,SKU019,Personal Care,South,352.4,0,0,56,8,74.0,77.0,70.0,55.0,63.857142857142854,63.5,2,4,14,0
2025-04-03,S01,SKU019,Personal Care,South,346.8,0,0,63,6,56.0,60.0,75.0,61.0,60.857142857142854,63.535714285714285,3,4,14,0
2025-04-04,S01,SKU019,Personal Care,South,361.51,0,0,61,9,63.0,59.0,61.0,61.0,61.285714285714285,63.607142857142854,4,4,14,0
2025-04-05,S01,SKU019,Personal Care,South,369.29,0,0,73,4,61.0,65.0,63.0,61.0,61.57142857142857,63.607142857142854,5,4,14,1
2025-04-06,S01,SKU019,Personal Care,South,354.59,0,0,72,3,73.0,56.0,60.0,61.0,62.714285714285715,64.03571428571429,6,4,14,1
2025-04-07,S01,SKU019,Personal Care,South,358.15,0,0,65,7,72.0,56.0,53.0,54.0,65.0,64.42857142857143,0,4,15,0
2025-04-08,S01,SKU019,Personal Care,South,350.64,0,0,62,8,65.0,74.0,72.0,53.0,66.28571428571429,64.82142857142857,1,4,15,0
2025-04-09,S01,SKU019,Personal Care,South,362.54,0,0,61,4,62.0,56.0,77.0,73.0,64.57142857142857,65.14285714285714,2,4,15,0
2025-04-10,S01,SKU019,Personal Care,South,365.59,0,0,66,7,61.0,63.0,60.0,60.0,65.28571428571429,64.71428571428571,3,4,15,0
2025-04-11,S01,SKU019,Personal Care,South,359.0,0,0,64,2,66.0,61.0,59.0,65.0,65.71428571428571,64.92857142857143,4,4,15,0
2025-04-12,S01,SKU019,Personal Care,South,360.75,0,0,69,7,64.0,73.0,65.0,76.0,66.14285714285714,64.89285714285714,5,4,15,1
2025-04-13,S01,SKU019,Personal Care,South,355.27,0,0,66,6,69.0,72.0,56.0,70.0,65.57142857142857,64.64285714285714,6,4,15,1
2025-04-14,S01,SKU019,Personal Care,South,334.55,1,0,75,6,66.0,65.0,56.0,56.0,64.71428571428571,64.5,0,4,16,0
2025-04-15,S01,SKU019,Personal Care,South,368.28,0,0,57,6,75.0,62.0,74.0,71.0,66.14285714285714,65.17857142857143,1,4,16,0
2025-04-16,S01,SKU019,Personal Care,South,353.53,0,0,61,9,57.0,61.0,56.0,70.0,65.42857142857143,64.67857142857143,2,4,16,0
2025-04-17,S01,SKU019,Personal Care,South,359.64,0,0,58,6,61.0,66.0,63.0,75.0,65.42857142857143,64.35714285714286,3,4,16,0
2025-04-18,S01,SKU019,Personal Care,South,363.64,0,0,59,9,58.0,64.0,61.0,61.0,64.28571428571429,63.75,4,4,16,0
2025-04-19,S01,SKU019,Personal Care,South,354.8,0,0,68,5,59.0,69.0,73.0,63.0,63.57142857142857,63.67857142857143,5,4,16,1
2025-04-20,S01,SKU019,Personal Care,South,357.83,0,0,69,2,68.0,66.0,72.0,60.0,63.42857142857143,63.857142857142854,6,4,16,1
2025-04-21,S01,SKU019,Personal Care,South,354.14,0,0,56,6,69.0,75.0,65.0,53.0,63.857142857142854,64.17857142857143,0,4,17,0
2025-04-22,S01,SKU019,Personal Care,South,330.83,1,0,79,2,56.0,57.0,62.0,72.0,61.142857142857146,64.28571428571429,1,4,17,0
2025-04-23,S01,SKU019,Personal Care,South,354.42,0,0,65,7,79.0,61.0,61.0,77.0,64.28571428571429,64.53571428571429,2,4,17,0
2025-04-24,S01,SKU019,Personal Care,South,369.32,0,0,56,6,65.0,58.0,66.0,60.0,64.85714285714286,64.10714285714286,3,4,17,0
2025-04-25,S01,SKU019,Personal Care,South,367.15,0,0,56,4,56.0,59.0,64.0,59.0,64.57142857142857,63.964285714285715,4,4,17,0
2025-04-26,S01,SKU019,Personal Care,South,327.66,1,0,79,6,56.0,68.0,69.0,65.0,64.14285714285714,63.857142857142854,5,4,17,1
2025-04-27,S01,SKU019,Personal Care,South,358.77,0,0,72,3,79.0,69.0,66.0,56.0,65.71428571428571,64.35714285714286,6,4,17,1
2025-04-28,S01,SKU019,Personal Care,South,361.28,0,0,59,3,72.0,56.0,75.0,56.0,66.14285714285714,64.92857142857143,0,4,18,0
2025-04-29,S01,SKU019,Personal Care,South,357.16,0,0,59,2,59.0,79.0,57.0,74.0,66.57142857142857,65.03571428571429,1,4,18,0
2025-04-30,S01,SKU019,Personal Care,South,360.88,0,0,62,6,59.0,65.0,61.0,56.0,63.714285714285715,64.5,2,4,18,0
2025-05-01,S01,SKU019,Personal Care,South,354.7,0,0,53,4,62.0,56.0,58.0,63.0,63.285714285714285,64.71428571428571,3,5,18,0
2025-05-02,S01,SKU019,Personal Care,South,352.55,0,0,61,7,53.0,56.0,59.0,61.0,62.857142857142854,64.35714285714286,4,5,18,0
2025-05-03,S01,SKU019,Personal Care,South,354.93,0,0,64,3,61.0,79.0,68.0,73.0,63.57142857142857,64.35714285714286,5,5,18,1
2025-05-04,S01,SKU019,Personal Care,South,349.58,0,0,63,2,64.0,72.0,69.0,72.0,61.42857142857143,64.03571428571429,6,5,18,1
2025-05-05,S01,SKU019,Personal Care,South,352.38,0,0,57,2,63.0,59.0,56.0,65.0,60.142857142857146,63.714285714285715,0,5,19,0
2025-05-06,S01,SKU019,Personal Care,South,360.08,0,0,60,3,57.0,59.0,79.0,62.0,59.857142857142854,63.42857142857143,1,5,19,0
2025-05-07,S01,SKU019,Personal Care,South,355.94,0,0,62,5,60.0,62.0,65.0,61.0,60.0,63.357142857142854,2,5,19,0
2025-05-08,S01,SKU019,Personal Care,South,357.27,0,0,65,2,62.0,53.0,56.0,66.0,60.0,63.392857142857146,3,5,19,0
2025-05-09,S01,SKU019,Personal Care,South,354.24,0,0,60,2,65.0,61.0,56.0,64.0,61.714285714285715,63.357142857142854,4,5,19,0
2025-05-10,S01,SKU019,Personal Care,South,363.27,0,0,71,8,60.0,64.0,79.0,69.0,61.57142857142857,63.214285714285715,5,5,19,1
2025-05-11,S01,SKU019,Personal Care,South,358.49,0,0,62,4,71.0,63.0,72.0,66.0,62.57142857142857,63.285714285714285,6,5,19,1
2025-05-12,S01,SKU019,Personal Care,South,360.18,0,0,66,6,62.0,57.0,59.0,75.0,62.42857142857143,63.142857142857146,0,5,20,0
2025-05-13,S01,SKU019,Personal Care,South,358.72,0,0,55,6,66.0,60.0,59.0,57.0,63.714285714285715,62.82142857142857,1,5,20,0
2025-05-14,S01,SKU019,Personal Care,South,327.7,1,0,84,5,55.0,62.0,62.0,61.0,63.0,62.75,2,5,20,0
2025-05-15,S01,SKU019,Personal Care,South,353.16,0,0,55,9,84.0,65.0,53.0,58.0,66.14285714285714,63.57142857142857,3,5,20,0
2025-05-16,S01,SKU019,Personal Care,South,349.85,0,0,56,6,55.0,60.0,61.0,59.0,64.71428571428571,63.464285714285715,4,5,20,0
2025-05-17,S01,SKU019,Personal Care,South,362.57,0,0,68,7,56.0,71.0,64.0,68.0,64.14285714285714,63.357142857142854,5,5,20,1
2025-05-18,S01,SKU019,Personal Care,South,355.32,0,0,69,8,68.0,62.0,63.0,69.0,63.714285714285715,63.357142857142854,6,5,20,1
2025-05-19,S01,SKU019,Personal Care,South,350.61,0,0,59,2,69.0,66.0,57.0,56.0,64.71428571428571,63.357142857142854,0,5,21,0
2025-05-20,S01,SKU019,Personal Care,South,352.1,0,0,57,7,59.0,55.0,60.0,79.0,63.714285714285715,63.464285714285715,1,5,21,0
2025-05-21,S01,SKU019,Personal Care,South,356.94,0,0,72,4,57.0,84.0,62.0,65.0,64.0,62.67857142857143,2,5,21,0
2025-05-22,S01,SKU019,Personal Care,South,349.95,0,0,62,5,72.0,55.0,65.0,56.0,62.285714285714285,62.92857142857143,3,5,21,0
2025-05-23,S01,SKU019,Personal Care,South,357.67,0,0,67,9,62.0,56.0,60.0,56.0,63.285714285714285,63.142857142857146,4,5,21,0
2025-05-24,S01,SKU019,Personal Care,South,323.42,1,0,84,5,67.0,68.0,71.0,79.0,64.85714285714286,63.535714285714285,5,5,21,1
2025-05-25,S01,SKU019,Personal Care,South,358.14,0,0,57,9,84.0,69.0,62.0,72.0,67.14285714285714,63.714285714285715,6,5,21,1
2025-05-26,S01,SKU019,Personal Care,South,358.42,0,0,51,4,57.0,59.0,66.0,59.0,65.42857142857143,63.17857142857143,0,5,22,0
2025-05-27,S01,SKU019,Personal Care,South,363.82,0,0,59,3,51.0,57.0,55.0,59.0,64.28571428571429,62.892857142857146,1,5,22,0
2025-05-28,S01,SKU019,Personal Care,South,352.57,0,0,59,6,59.0,72.0,84.0,62.0,64.57142857142857,62.892857142857146,2,5,22,0
2025-05-29,S01,SKU019,Personal Care,South,351.77,0,0,61,3,59.0,62.0,55.0,53.0,62.714285714285715,62.785714285714285,3,5,22,0
2025-05-30,S01,SKU019,Personal Care,South,355.53,0,0,52,8,61.0,67.0,56.0,61.0,62.57142857142857,63.07142857142857,4,5,22,0
2025-05-31,S01,SKU019,Personal Care,South,354.52,0,0,68,3,52.0,84.0,68.0,64.0,60.42857142857143,62.75,5,5,22,1
2025-06-01,S01,SKU019,Personal Care,South,355.62,0,0,54,3,68.0,57.0,69.0,63.0,58.142857142857146,62.892857142857146,6,6,22,1
2025-06-02,S01,SKU019,Personal Care,South,360.31,0,0,59,8,54.0,51.0,59.0,57.0,57.714285714285715,62.57142857142857,0,6,23,0
2025-06-03,S01,SKU019,Personal Care,South,369.52,0,0,52,5,59.0,59.0,57.0,60.0,58.857142857142854,62.642857142857146,1,6,23,0
2025-06-04,S01,SKU019,Personal Care,South,359.58,0,0,56,9,52.0,59.0,72.0,62.0,57.857142857142854,62.357142857142854,2,6,23,0
2025-06-05,S01,SKU019,Personal Care,South,331.09,1,0,69,8,56.0,61.0,62.0,65.0,57.42857142857143,62.142857142857146,3,6,23,0
2025-06-06,S01,SKU019,Personal Care,South,355.09,0,0,54,6,69.0,52.0,67.0,60.0,58.57142857142857,62.285714285714285,4,6,23,0
2025-06-07,S01,SKU019,Personal Care,South,328.23,1,0,72,4,54.0,68.0,84.0,71.0,58.857142857142854,62.07142857142857,5,6,23,1
2025-06-08,S01,SKU019,Personal Care,South,353.6,0,0,60,3,72.0,54.0,57.0,62.0,59.42857142857143,62.107142857142854,6,6,23,1
2025-06-09,S01,SKU019,Personal Care,South,348.6,0,0,56,4,60.0,59.0,51.0,66.0,60.285714285714285,62.035714285714285,0,6,24,0
2025-06-10,S01,SKU019,Personal Care,South,349.96,0,0,58,8,56.0,52.0,59.0,55.0,59.857142857142854,61.67857142857143,1,6,24,0
2025-06-11,S01,SKU019,Personal Care,South,332.99,1,0,62,4,58.0,56.0,59.0,84.0,60.714285714285715,61.785714285714285,2,6,24,0
2025-06-12,S01,SKU019,Personal Care,South,351.47,0,0,54,7,62.0,69.0,61.0,55.0,61.57142857142857,61.0,3,6,24,0
2025-06-13,S01,SKU019,Personal Care,South,366.38,0,0,54,8,54.0,54.0,52.0,56.0,59.42857142857143,60.964285714285715,4,6,24,0
2025-06-14,S01,SKU019,Personal Care,South,362.24,0,0,63,2,54.0,72.0,68.0,68.0,59.42857142857143,60.892857142857146,5,6,24,1
2025-06-15,S01,SKU019,Personal Care,South,349.4,0,0,53,4,63.0,60.0,54.0,69.0,58.142857142857146,60.714285714285715,6,6,24,1
2025-06-16,S01,SKU019,Personal Care,South,366.84,0,0,56,9,53.0,56.0,59.0,59.0,57.142857142857146,60.142857142857146,0,6,25,0
2025-06-17,S01,SKU019,Personal Care,South,353.31,0,0,53,7,56.0,58.0,52.0,57.0,57.142857142857146,60.035714285714285,1,6,25,0
2025-06-18,S01,SKU019,Personal Care,South,360.52,0,0,57,8,53.0,62.0,56.0,72.0,56.42857142857143,59.892857142857146,2,6,25,0
2025-06-19,S01,SKU019,Personal Care,South,358.8,0,0,59,9,57.0,54.0,69.0,62.0,55.714285714285715,59.357142857142854,3,6,25,0
2025-06-20,S01,SKU019,Personal Care,South,351.1,0,0,57,9,59.0,54.0,54.0,67.0,56.42857142857143,59.25,4,6,25,0
2025-06-21,S01,SKU019,Personal Care,South,358.04,0,0,68,7,57.0,63.0,72.0,84.0,56.857142857142854,58.892857142857146,5,6,25,1
2025-06-22,S01,SKU019,Personal Care,South,352.63,0,0,55,4,68.0,53.0,60.0,57.0,57.57142857142857,58.32142857142857,6,6,25,1
2025-06-23,S01,SKU019,Personal Care,South,327.67,1,0,73,3,55.0,56.0,56.0,51.0,57.857142857142854,58.25,0,6,26,0
2025-06-24,S01,SKU019,Personal Care,South,334.07,1,0,71,4,73.0,53.0,58.0,59.0,60.285714285714285,59.035714285714285,1,6,26,0
2025-06-25,S01,SKU019,Personal Care,South,367.5,0,0,54,2,71.0,57.0,62.0,59.0,62.857142857142854,59.464285714285715,2,6,26,0
2025-06-26,S01,SKU019,Personal Care,South,354.39,0,0,59,4,54.0,59.0,54.0,61.0,62.42857142857143,59.285714285714285,3,6,26,0
2025-06-27,S01,SKU019,Personal Care,South,363.74,0,0,58,7,59.0,57.0,54.0,52.0,62.42857142857143,59.214285714285715,4,6,26,0
2025-06-28,S01,SKU019,Personal Care,South,338.52,1,0,86,7,58.0,68.0,63.0,68.0,62.57142857142857,59.42857142857143,5,6,26,1
2025-06-29,S01,SKU019,Personal Care,South,362.7,0,0,48,7,86.0,55.0,53.0,54.0,65.14285714285714,60.07142857142857,6,6,26,1
2025-06-30,S01,SKU019,Personal Care,South,363.22,0,0,51,6,48.0,73.0,56.0,59.0,64.14285714285714,59.857142857142854,0,6,27,0
2025-07-01,S01,SKU019,Personal Care,South,351.64,0,0,46,6,51.0,71.0,53.0,52.0,61.0,59.57142857142857,1,7,27,0
2025-07-02,S01,SKU019,Personal Care,South,364.8,0,0,52,5,46.0,54.0,57.0,56.0,57.42857142857143,59.357142857142854,2,7,27,0
2025-07-03,S01,SKU019,Personal Care,South,350.36,0,0,51,5,52.0,59.0,59.0,69.0,57.142857142857146,59.214285714285715,3,7,27,0
2025-07-04,S01,SKU019,Personal Care,South,354.71,0,0,57,7,51.0,58.0,57.0,54.0,56.0,58.57142857142857,4,7,27,0
2025-07-05,S01,SKU019,Personal Care,South,360.03,0,0,56,3,57.0,86.0,68.0,72.0,55.857142857142854,58.67857142857143,5,7,27,1
2025-07-06,S01,SKU019,Personal Care,South,346.13,0,0,52,5,56.0,48.0,55.0,60.0,51.57142857142857,58.107142857142854,6,7,27,1
2025-07-07,S01,SKU019,Personal Care,South,349.96,0,0,53,5,52.0,51.0,73.0,56.0,52.142857142857146,57.82142857142857,0,7,28,0
2025-07-08,S01,SKU019,Personal Care,South,359.05,0,0,52,6,53.0,46.0,71.0,58.0,52.42857142857143,57.714285714285715,1,7,28,0
2025-07-09,S01,SKU019,Personal Care,South,362.95,0,0,49,7,52.0,52.0,54.0,62.0,53.285714285714285,57.5,2,7,28,0
2025-07-10,S01,SKU019,Personal Care,South,360.23,0,0,60,3,49.0,51.0,59.0,54.0,52.857142857142854,57.035714285714285,3,7,28,0
2025-07-11,S01,SKU019,Personal Care,South,360.52,0,0,46,8,60.0,57.0,58.0,54.0,54.142857142857146,57.25,4,7,28,0
2025-07-12,S01,SKU019,Personal Care,South,353.71,0,0,57,2,46.0,56.0,86.0,63.0,52.57142857142857,56.964285714285715,5,7,28,1
2025-07-13,S01,SKU019,Personal Care,South,362.28,0,0,48,9,57.0,52.0,48.0,53.0,52.714285714285715,56.75,6,7,28,1
2025-07-14,S01,SKU019,Personal Care,South,361.02,0,0,49,8,48.0,53.0,51.0,56.0,52.142857142857146,56.57142857142857,0,7,29,0
2025-07-15,S01,SKU019,Personal Care,South,362.33,0,0,45,2,49.0,52.0,46.0,53.0,51.57142857142857,56.32142857142857,1,7,29,0
2025-07-16,S01,SKU019,Personal Care,South,357.12,0,0,47,7,45.0,49.0,52.0,57.0,50.57142857142857,56.035714285714285,2,7,29,0
2025-07-17,S01,SKU019,Personal Care,South,352.49,0,0,62,8,47.0,60.0,51.0,59.0,50.285714285714285,55.67857142857143,3,7,29,0
